,index,id,name,price,weight,sku,master_product
10195,22928,897993935,"Dijual susu dancow 5+ rasa vanila, coklat, madu 800gr Murah",120000,1000,3131/1063188186163494912/55,4394
10200,22935,1700619663,Whey Protein Isolate WPI 90 Susu Protein Rasa Plain 500 gram FD7068,210000,1700,3131/1079558494889885696/55,4466
10205,22941,897982069,Whipping Cream Anchor 1 LTR Halal Premium Kualitas Food Professional,107400,1000,3131/1065172473167396864/55,4401
10210,22946,808174871,Ovaltine Swiss 1kg TERBARU ed Juli 2021 PROMO!! Halal MUI!!,72800,1200,3131/1063068939630329856/55,4492
10211,22947,867319156,NUTRICAN SUSU JERUK DAN STRAWBERRY 245 GRAM,102300,1000,3131/1061858518214819840/55,4548
10220,22962,897960758,ANCHOR COOKING CREAM 1 LTR - CULINARY CREAM HALAL KUALITAS PREMIUM,107500,1000,3131/1099581622458171392/55,4402
10225,22970,1885550355,SUSU DANCOW FORTIGRO INSTANT COKLAT VANILA FULL CREAM 800GRAM,120800,500,3131/1063187171943038976/55,4393
10226,22972,898007580,Promo Melilea Susu Kedelai / Soya Melilea 500gr Diskon,101300,1000,3131/1074979382036709376/55,4406
10231,22978,1887332717,Whey Protein Isolate WPI 90 Whey Susu Protein 500 gram Rasa Plain,214600,500,3131/1059376027742683136/55,4425
10289,23097,1098342807,Termurah NUTRICAN SUSU JERUK DAN STRAWBERRY 245 GRAM,106900,1000,3131/1061858518214819840/55,4548
10342,23196,1885593801,Whey Protein Isolate WPI 90 Susu Protein Rasa Plain 500 gram Diskon,216000,500,3131/1079558494889885696/55,4466
10346,23203,1098399017,ANCHOR COOKING CREAM 1 LTR - CULINARY CREAM HALAL KUALITAS PREMIUM,105000,1000,3131/1099581622458171392/55,4402
10347,23204,1098611983,SUSU DANCOW FORTIGRO INSTANT COKLAT / VANILA / FULL CREAM 800GRAM,115500,1000,3131/1063187171943038976/55,4393
10372,23238,895894748,Promo NUTRICAN SUSU JERUK DAN STRAWBERRY 245 GRAM Limited,136300,1000,3131/1061858518214819840/55,4548
10375,23241,895862865,Unik Hilo Teen Vanila Caramel and Coklat Box 750 gr Limited,141900,1000,3131/1063187059862847488/55,4386
10379,23248,895906570,Whey Protein Isolate WPI 90 Whey Susu Protein 500 gram Rasa Plain,193800,1000,3131/1059376027742683136/55,4425
10400,23278,895892108,ETAWAKU PLATINUM - Susu Kambing Etawa & Krimer Nabati Bubuk - Etawa,113800,1000,3131/1055094628684578816/55,4530
10409,23287,895911186,Whey Protein Isolate WPI 90 Susu Protein Rasa Plain 500 gram Limited,195000,1000,3131/1079558494889885696/55,4466
10415,23295,914860088,Ovaltine Swiss 1kg TERBARU ed Juli 2021 PROMO!! Halal MUI!! murah,71400,2000,3131/1063068939630329856/55,4492
10418,23298,914782208,Whipping Cream Anchor 1 LTR Halal Premium Kualitas Food Professional,97900,2000,3131/1065172473167396864/55,4401
10422,23305,939003279,Whipping Cream Anchor 1 LTR Halal Premium Kualitas Food Professional,90900,100,3131/1065172473167396864/55,4401
10423,23306,1090959850,Whipping Cream Anchor 1 LTR Halal Premium Kualitas Food Professional,80400,1000,3131/1065172473167396864/55,4401
10426,23309,1736028721,Whipping Cream Anchor 1 LTR Halal Premium Kualitas Food Professional,121000,1500,3131/1065172473167396864/55,4401
10428,23311,1736029596,Ovaltine Swiss 1kg TERBARU ed September 2021 PROMO!! Halal MUI!! Murah,114500,1500,3131/1063068939630329856/55,4492
10431,23316,977027061,Whipping Cream Anchor 1 LTR Halal Premium Kualitas Food Professional,79000,1000,3131/1065172473167396864/55,4401
10450,23342,843758486,Whey Protein Isolate WPI 90 Susu Protein Rasa Plain 500 gram Murah,187600,600,3131/1079558494889885696/55,4466
10466,23384,1678181695,Ovaltine Swiss 1kg TERBARU ed September 2021 PROMO!! Halal MUI!! Murah,116000,1100,3131/1063068939630329856/55,4492
10468,23386,1678183090,Whipping Cream Anchor 1 LTR Halal Premium Kualitas Food Professional,122600,1100,3131/1065172473167396864/55,4401
10493,23454,1704413726,Susu Protein Whey Protein Isolate 90 450 gram Debm Keto WPI 90 FD5521,187000,1700,3131/1063188021893578752/55,4389
10498,23460,1704412692,BEBELAC 3 MADU VANILA 1800GRAM FD5544,369000,1700,3131/1063187265564098560/55,4528
10499,23461,1704413882,Ensure vanila coklat 900gr (kemasan baru) FD5557,331000,1700,3131/1088009371397046272/55,4391
10500,23462,1704412142,SUSU DANCOW FORTIGRO INSTANT COKLAT / VANILA / FULL CREAM 800GRAM,128000,1700,3131/1063187171943038976/55,4393
10508,23474,874350518,Ovaltine Swiss 1kg TERBARU ed Juli 2021 PROMO!! Halal MUI!!,89000,1200,3131/1063068939630329856/55,4492
10513,23479,877107979,ANCHOR COOKING CREAM 1 LTR - CULINARY CREAM HALAL KUALITAS PREMIUM,113000,500,3131/1099581622458171392/55,4402
10515,23481,879240765,SUSU DANCOW FORTIGRO INSTANT COKLAT / VANILA / FULL CREAM 800GRAM,125000,1000,3131/1063187171943038976/55,4393
10527,23495,874350478,Whipping Cream Anchor 1 LTR Halal Premium Kualitas Food Professional,112000,1100,3131/1065172473167396864/55,4401
10528,23496,886460345,"susu dancow 5+ rasa vanila, coklat, madu 800gr",125000,1000,3131/1063188186163494912/55,4394
10533,23503,1449712792,BEBELAC 3 MADU VANILA 1800GRAM,358800,1000,3131/1063187265564098560/55,4528
10538,23509,1449712739,Susu Protein Whey Protein Isolate 90 450 gram Debm Keto WPI 90,176900,1000,3131/1063188021893578752/55,4389
10565,23578,1527258583,Unik Whey Protein Isolate WPI 90 Susu Protein Rasa Plain 500 gram,210000,1400,3131/1079558494889885696/55,4466
10572,23596,813163288,Makanan NUTRICAN SUSU JERUK DAN STRAWBERRY 245 GRAM,116300,350,3131/1061858518214819840/55,4548
10574,23598,813581015,SUSU DANCOW FORTIGRO INSTANT COKLAT VANILA FULL CREAM 800GRAM,97500,1000,3131/1063187171943038976/55,4393
10591,23619,1704443690,Whipping Cream Anchor 1 LTR Halal Premium Kualitas Food Professional,123000,1700,3131/1065172473167396864/55,4401
10612,23644,1091821486,"Termurah Susu Dancow 1+, 3+ dan 5+",94300,1000,3131/1063191905819082752/55,1873
10617,23650,1091945082,ANCHOR COOKING CREAM 1 LTR - CULINARY CREAM HALAL KUALITAS PREMIUM,83500,1300,3131/1099581622458171392/55,4402
10620,23653,1091455391,Whipping Cream Anchor 1 LTR Halal Premium Kualitas Food Professional,80400,1000,3131/1065172473167396864/55,4401
10639,23673,1091646590,Termurah Nestlé DANCOW FortiGro Susu Bubuk Instan Usia Sekolah 1 kg,107800,1000,3131/1060461077817114624/55,1871
10659,23720,874366390,NUTRICAN SUSU JERUK DAN STRAWBERRY 245 GRAM,135000,350,3131/1061858518214819840/55,4548
10711,23847,813306382,Makanan Ensure vanila coklat 900gr kemasan baru,310600,1200,3131/1088009371397046272/55,4391
10790,24012,1527286587,ANCHOR COOKING CREAM 1 LTR - CULINARY CREAM HALAL KUALITAS PREMIUM,121000,1400,3131/1099581622458171392/55,4402
10823,24080,897996715,Jual BEBELAC 3 MADU VANILA 1800GRAM Berkualitas,357500,1000,3131/1063187265564098560/55,4528
10850,24132,894367699,Makanan BEBELAC 3 MADU VANILA 1800GRAM,324000,1000,3131/1063187265564098560/55,4528
10929,24283,843786532,NUTRICAN SUSU JERUK DAN STRAWBERRY 245 GRAM Limited,118400,350,3131/1061858518214819840/55,4548
11018,24471,886462069,Melilea Susu Kedelai / Soya Melilea 500gr,106000,500,3131/1074979382036709376/55,4406
11022,24479,757395995,SUSU DANCOW FORTIGRO INSTANT COKLAT / VANILA / FULL CREAM 800GRAM,104500,1000,3131/1063187171943038976/55,4393
11047,24528,1527286975,Jual BEBELAC 3 MADU VANILA 1800GRAM,369000,1400,3131/1063187265564098560/55,4528
11084,24605,1700620047,Susu beruang thailand 140 ml FD7074,179000,1700,3131/1063224132846141440/55,4988
11092,24617,1859667440,Susu beruang thailand 140 ml,154000,1200,3131/1063224132846141440/55,4988
11135,24696,838714323,MURAH Susu beruang thailand 140 ml,145000,2400,3131/1063224132846141440/55,4988
11170,24785,771985338,Ensure vanila coklat 900gr kemasan baru,272800,1200,3131/1088009371397046272/55,4391
11175,24795,877109590,Susu beruang thailand 140 ml Terlaris ] Termurah ] 2020 ],170000,2400,3131/1063224132846141440/55,4988
11178,24798,1684311501,Susu beruang thailand 140 ml,168800,1000,3131/1063224132846141440/55,4988
11179,24799,1449726082,Susu beruang thailand 140 ml,168800,1000,3131/1063224132846141440/55,4988
11190,24824,867626429,Susu beruang thailand 140 ml,127600,1000,3131/1063224132846141440/55,4988
11197,24834,1527255765,Jual Susu beruang thailand 140 ml,179000,1400,3131/1063224132846141440/55,4988
11284,24991,810095881,Jual NUTRICAN SUSU JERUK DAN STRAWBERRY 245 GRAM Limited,130200,350,3131/1061858518214819840/55,4548
11285,24992,822877612,Promo NUTRICAN SUSU JERUK DAN STRAWBERRY 245 GRAM Murah,146300,350,3131/1061858518214819840/55,4548
11314,25049,879245671,BEBELAC 3 MADU VANILA 1800GRAM Terlaris ] Termurah ] 2020 ],360000,2200,3131/1063187265564098560/55,4528
11369,25141,838711776,READY BEBELAC 3 MADU VANILA 1800GRAM,337500,2200,3131/1063187265564098560/55,4528
11374,25151,841626935,Unik BEBELAC 3 MADU VANILA 1800GRAM Berkualitas,362500,2200,3131/1063187265564098560/55,4528
11407,25208,1219518182,Dijual BEBELAC 3 MADU VANILA 1800GRAM Berkualitas,378000,2000,3131/1063187265564098560/55,4528
11425,25248,748794988,Makanan dan Minuman Ensure vanila coklat 900gr (kemasan baru),314500,1200,3131/1088009371397046272/55,4391
11451,25301,1098108692,Termurah Susu beruang thailand 140 ml,129900,1000,3131/1063224132846141440/55,4988
11465,25324,1707468561,Nutrican Susu Jeruk dan Strawberry 245 gram FD5936,151000,1700,3131/1061858518214819840/55,4548
11489,25365,822877927,"Jual susu dancow 5+ rasa vanila, coklat, madu 800gr Limited",130000,1000,3131/1063188186163494912/55,4394
11492,25371,1120508272,Ovaltine Swiss 1kg TERBARU ed September 2021 PROMO!! Halal MUI!! Murah,80000,1000,3131/1063068939630329856/55,4492
11494,25373,1120511850,Whipping Cream Anchor 1 LTR Halal Premium Kualitas Food Professional,105900,1000,3131/1065172473167396864/55,4401
11528,25421,1120519059,ANCHOR COOKING CREAM 1 LTR - CULINARY CREAM HALAL KUALITAS PREMIUM,106000,1000,3131/1099581622458171392/55,4402
11541,25439,757414925,Melilea Susu Kedelai / Soya Melilea 500gr Murah,87100,500,3131/1074979382036709376/55,4406
11551,25453,813660152,Whipping Cream Anchor 1 LTR Halal Premium Kualitas Food Professional,87400,1100,3131/1065172473167396864/55,4401
11571,25485,1736044722,"Unik susu dancow 5+ rasa vanila, coklat, madu 800gr Murah",125900,1500,3131/1063188186163494912/55,4394
11578,25500,1006077832,Whipping Cream Anchor 1 LTR Halal Premium Kualitas Food Professional,104900,1000,3131/1065172473167396864/55,4401
11618,25571,1274500790,Ovaltine Swiss 1kg TERBARU ed September 2021 PROMO!! Halal MUI!!,67700,1000,3131/1063068939630329856/55,4492
11622,25576,1219285444,Whey Protein Isolate WPI 90 Whey Susu Protein 500 gram Rasa Plain,190700,2000,3131/1059376027742683136/55,4425
11626,25585,1274491690,Ovaltine Swiss 1kg TERBARU ed September 2021 PROMO!! Halal MUI!!,67700,1000,3131/1063068939630329856/55,4492
11647,25623,757371825,ETAWAKU PLATINUM - Susu Kambing Etawa & Krimer Nabati Bubuk - Etawa,100500,240,3131/1055094628684578816/55,4530
11673,25667,1152488934,Ovaltine Swiss 1kg TERBARU ed September 2021 PROMO!! Halal MUI!!,65000,1000,3131/1063068939630329856/55,4492
11689,25691,818363177,ETAWAKU PLATINUM - Susu Kambing Etawa & Krimer Nabati Bubuk - Etawa,82500,240,3131/1055094628684578816/55,4530
11691,25693,772000487,ETAWAKU PLATINUM - Susu Kambing Etawa & Krimer Nabati Bubuk - Etawa,82500,240,3131/1055094628684578816/55,4530
11713,25738,867482750,Susu Protein Whey Protein Isolate 90 450 gram Debm Keto WPI 90,146500,1000,3131/1063188021893578752/55,4389
11722,25771,1094712312,Susu Protein Whey Protein Isolate 90 450 gram Debm Keto WPI 90,140900,1000,3131/1063188021893578752/55,4389
11747,25830,1099512884,ETAWAKU PLATINUM - Susu Kambing Etawa & Krimer Nabati Bubuk - Etawa,86300,1000,3131/1055094628684578816/55,4530
11754,25844,1094616116,Whey Protein Isolate WPI 90 Whey Susu Protein 500 gram Rasa Plain,159900,1000,3131/1059376027742683136/55,4425
11777,25877,1097808886,Ovaltine Swiss 1kg TERBARU ed Agustus 2021 PROMO!! Halal MUI!! murah,75000,1000,3131/1063068939630329856/55,4492
11792,25893,805769327,ETAWAKU PLATINUM - Susu Kambing Etawa & Krimer Nabati Bubuk - Etawa,82500,240,3131/1055094628684578816/55,4530
11795,25896,867655318,ETAWAKU PLATINUM Susu Kambing Etawa & Krimer Nabati Bubuk Etawa,82500,1000,3131/1055094628684578816/55,4530
11800,25909,1090471806,[PROMO] ... Grosir Susu Osamilk Rasa Vanila FREE Packing Kardus,41400,1000,3131/1127823010542829568/55,1947
11801,25910,1090923560,Indoprima Fullcream rasa coklat untuk penggemuk badan ukuran 700 Gram,70200,1000,3131/1077063387083096064/55,2242
11802,25911,1090790990,Susu Bubuk Indoprima Full Cream (untuk penggemuk badan) ukuran 700,72500,1000,3131/1077061977838895104/55,2241
11813,25942,769371342,ETAWAKU PLATINUM - Susu Kambing Etawa & Krimer Nabati Bubuk - Etawa,122500,240,3131/1055094628684578816/55,4530
11816,25945,1091485006,Susu Bubuk Indoprima Full Cream (untuk penggemuk badan) ukuran 700,72500,1000,3131/1077061977838895104/55,2241
11823,25953,1091494048,[PROMO] ... Grosir Susu Osamilk Rasa Vanila FREE Packing Kardus,41400,1000,3131/1127823010542829568/55,1947
11827,25958,1091532295,Indoprima Fullcream rasa coklat untuk penggemuk badan ukuran 700 Gram,70200,1000,3131/1077063387083096064/55,2242
11841,25976,1097801757,Whipping Cream Anchor 1 LTR Halal Premium Kualitas Food Professional,104900,1000,3131/1065172473167396864/55,4401
